competition,week1,week,source_file,assist,blockedX,blockedY,cardType,cumulative_mins,endX,endY,end_zone_value_xT,eventId,event_index,formation_name,formation_position,ft,goalMouthY,goalMouthZ,h_a,id,index,isGoal,isOwnGoal,isShot,isTouch,minute,name,oppositionTeamName,outcomeType,pass_or_carry_angle,period,playerId,possession_id,possession_team,prog_carry,prog_pass,qualifiers.type.displayName,qualifiers.type.value,qualifiers.value,relatedEventId,relatedPlayerId,row_number,satisfiedEventsTypes,season,second,shortName,start_zone_value_xT,teamId,teamName,timeStamp,type,typeId,type_value_1 on 1,type_value_2nd assisted,"type_value_2nd related
event ID",type_value_35+ centre,type_value_Aerial Foul,type_value_Angle,type_value_Argument,type_value_Assist,type_value_Assist Team,type_value_Assisted,type_value_Attempted Tackle,type_value_Big Chance,type_value_Blocked,"type_value_Blocked
Pass",type_value_Blocked cross,type_value_Blocked x co-ordinate,type_value_Blocked y co-ordinate,type_value_Box-centre,type_value_Box-deep left,type_value_Box-deep right,type_value_Box-left,type_value_Box-right,type_value_Captain,type_value_Captain change,type_value_Caught,type_value_Chipped,type_value_Close high,type_value_Close left,type_value_Close right,type_value_Close right and high,type_value_Collected,type_value_Corner taken,type_value_Cross,type_value_Dangerous play,type_value_Def block,type_value_Defensive,type_value_Deflection,type_value_Detailed Position ID,type_value_Direct,type_value_Direction of Play,type_value_Dissent,type_value_Diving,type_value_End type,type_value_Fair Play,"type_value_Fantasy
Assisted By",type_value_Fantasy Assist Type,type_value_Fast Break,type_value_Feet,type_value_First Touch,type_value_Flick-on,type_value_Follows a Dribble,type_value_Follows shot rebound,type_value_Formation slot,type_value_Foul,type_value_Free kick,type_value_Free kick taken,type_value_From corner,type_value_GK X blocked,type_value_GK Y Coordinate,type_value_GK hoof,type_value_Game end,type_value_Gk kick from hands,type_value_Goal Kick,type_value_Goal disallowed,type_value_Goal mouth y coordinate,type_value_Goal mouth z coordinate,type_value_Hand,type_value_Hands,type_value_Head,type_value_Head pass,type_value_High,type_value_High Right,type_value_High centre,type_value_High claim,type_value_High left,type_value_Hit Bar,type_value_Hit Left Post,type_value_Hit Right Post,type_value_Hit Woodwork,type_value_In-swinger,type_value_Indirect,type_value_Individual Play,type_value_Injury,"type_value_Intentional
assist",type_value_Involved,type_value_Jersey number,type_value_Keeper Throw,type_value_Keeper Touched,type_value_Kick Off,type_value_Last line,type_value_Launch,type_value_Lay-off,type_value_Leading to attempt,type_value_Leading to goal,type_value_Left,type_value_Left footed,type_value_Length,type_value_Long ball,type_value_Low,type_value_Low centre,type_value_Low left,type_value_Low right,type_value_Missed,type_value_None,type_value_Not past goal line,type_value_Not visible,type_value_Obstruction,type_value_Off the ball foul,type_value_Offensive,type_value_Opposite related event ID,type_value_Other body part,type_value_Out of box-centre,type_value_Out of box-deep left,type_value_Out of box-left,type_value_Out of play,"type_value_Out on
sideline",type_value_Out-swinger,type_value_Over-arm,type_value_Overhit Cross,type_value_Overrun,type_value_Own Player,type_value_Own Shot Blocked,type_value_Own goal,type_value_Parried danger,type_value_Parried safe,type_value_Pass End X,type_value_Pass End Y,type_value_Pass was deemed a 2nd assist - 2nd assist player to assist a goal,type_value_Penalty,type_value_Player position,type_value_Players caught offside,type_value_Position Side ID,type_value_Pull Back,type_value_Reaching,type_value_Red card,type_value_Regular play,type_value_Related event ID,type_value_Resume,type_value_Review,type_value_Right,type_value_Right footed,type_value_Scored,type_value_Second yellow,type_value_Serious Foul,type_value_Set piece,type_value_Shirt Pull/Holding,type_value_Shove/push,type_value_Six yard blocked,type_value_Small box- centre,type_value_Small box-left,type_value_Small box-right,type_value_Standing,type_value_Stooping,type_value_Straight,type_value_Strong,type_value_Swerve Left,type_value_Swerve Right,type_value_Switch of play,type_value_Tactical,type_value_Tap,type_value_Team formation,type_value_Team kit,type_value_Team player formation,type_value_Through ball,type_value_Throw-in,"type_value_Throw-in set
piece",type_value_Unchallenged,type_value_Volley,type_value_Weak,type_value_Yellow Card,type_value_Zone,value_1 on 1,value_2nd assisted,"value_2nd related
event ID",value_35+ centre,value_Aerial Foul,value_Angle,value_Argument,value_Assist,value_Assist Team,value_Assisted,value_Attempted Tackle,value_Big Chance,value_Blocked,"value_Blocked
Pass",value_Blocked cross,value_Blocked x co-ordinate,value_Blocked y co-ordinate,value_Box-centre,value_Box-deep left,value_Box-deep right,value_Box-left,value_Box-right,value_Captain,value_Captain change,value_Caught,value_Chipped,value_Close high,value_Close left,value_Close right,value_Close right and high,value_Collected,value_Corner taken,value_Cross,value_Dangerous play,value_Def block,value_Defensive,value_Deflection,value_Detailed Position ID,value_Direct,value_Direction of Play,value_Dissent,value_Diving,value_End type,value_Fair Play,"value_Fantasy
Assisted By",value_Fantasy Assist Type,value_Fast Break,value_Feet,value_First Touch,value_Flick-on,value_Follows a Dribble,value_Follows shot rebound,value_Formation slot,value_Foul,value_Free kick,value_Free kick taken,value_From corner,value_GK X blocked,value_GK Y Coordinate,value_GK hoof,value_Game end,value_Gk kick from hands,value_Goal Kick,value_Goal disallowed,value_Goal mouth y coordinate,value_Goal mouth z coordinate,value_Hand,value_Hands,value_Head,value_Head pass,value_High,value_High Right,value_High centre,value_High claim,value_High left,value_Hit Bar,value_Hit Left Post,value_Hit Right Post,value_Hit Woodwork,value_In-swinger,value_Indirect,value_Individual Play,value_Injury,"value_Intentional
assist",value_Involved,value_Jersey number.x,value_Jersey number.y,value_Keeper Throw,value_Keeper Touched,value_Kick Off,value_Last line,value_Launch,value_Lay-off,value_Leading to attempt,value_Leading to goal,value_Left,value_Left footed,value_Length,value_Long ball,value_Low,value_Low centre,value_Low left,value_Low right,value_Missed,value_None,value_Not past goal line,value_Not visible,value_Obstruction,value_Off the ball foul,value_Offensive,value_Opposite related event ID,value_Other body part,value_Out of box-centre,value_Out of box-deep left,value_Out of box-left,value_Out of play,"value_Out on
sideline",value_Out-swinger,value_Over-arm,value_Overhit Cross,value_Overrun,value_Own Player,value_Own Shot Blocked,value_Own goal,value_Parried danger,value_Parried safe,value_Pass End X,value_Pass End Y,value_Pass was deemed a 2nd assist - 2nd assist player to assist a goal,value_Penalty,value_Player position,value_Players caught offside,value_Position Side ID,value_Pull Back,value_Reaching,value_Red card,value_Regular play,value_Related event ID,value_Resume,value_Review,value_Right,value_Right footed,value_Scored,value_Second yellow,value_Serious Foul,value_Set piece,value_Shirt Pull/Holding,value_Shove/push,value_Six yard blocked,value_Small box- centre,value_Small box-left,value_Small box-right,value_Standing,value_Stooping,value_Straight,value_Strong,value_Swerve Left,value_Swerve Right,value_Switch of play,value_Tactical,value_Tap,value_Team formation,value_Team kit,value_Team player formation,value_Through ball,value_Throw-in,"value_Throw-in set
piece",value_Unchallenged,value_Volley,value_Weak,value_Yellow Card,value_Zone,venueName,x,xT,y
Saudia pro leauge,,week1,all_merged_events.csv,,,,,66.6166666666667,69.51,34.476,0.02385149,475.0,963,442.0,GK,1 : 4,,,home,2840635713.0,963,,,,,60,H. Bushchan,Al Khaleej FC,Successful,-0.468941669729525,SecondHalf,98d3qcxkgk43xj3tkzxp191hx,70,Al Shabab FC,0.0,66.4669101564195,,,,,,963,,2025/2026,24.0,H. Bushchan,0.00941056,2ry1fixv27p3xepazsxcuyoho,Al Shabab FC,2025-08-29,Pass,1.0,,,,,,213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0,,,,,,,,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,1.0,,,,,,,,189.0,,,,,,,,,,,,,,,,,,,,140.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.2,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Center,Al-Shabab Club Stadium,3.045,0.01444093,35.02
Saudia pro leauge,,week1,all_merged_events.csv,,,,,66.65,70.14,35.428,0.02385149,476.0,964,442.0,ST,1 : 4,,,home,2840635717.0,964,,,,,60,A. Hamed-Allah,Al Khaleej FC,Successful,51.7447292841669,SecondHalf,aatjvj13ffwrj81vcfy68fnit,70,Al Shabab FC,0.0,2.53255215880162,,,,,,964,,2025/2026,26.0,A. Hamed-Allah,0.0199707,2ry1fixv27p3xepazsxcuyoho,Al Shabab FC,2025-08-29,Pass,1.0,,,,,,213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.8,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Center,Al-Shabab Club Stadium,67.62,0.00388079,32.232
Saudia pro leauge,,week1,all_merged_events.csv,,,,,66.6916666666667,79.8,42.568,0.02855202,476.5,965,442.0,RMF,1 : 4,,,home,,965,,,,1.0,60,,Al Khaleej FC,Successful,36.4692343900519,SecondHalf,bdtfe5xkr2grbxqkgpntbypjp,70,Al Shabab FC,8.27250014531829,0.0,takeOns,999.0,0.0,477.0,,965,,2025/2026,28.5,,0.02385149,2ry1fixv27p3xepazsxcuyoho,Al Shabab FC,2025-08-29,Carry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al-Shabab Club Stadium,70.14,0.00470053,35.428
Saudia pro leauge,,week1,all_merged_events.csv,,,,,66.7333333333333,84.0,62.152,0.02756312,477.0,966,442.0,RMF,1 : 4,,,home,2840635933.0,966,,,,,60,Carlos Junior,Al Khaleej FC,Successful,77.8956528687611,SecondHalf,bdtfe5xkr2grbxqkgpntbypjp,70,Al Shabab FC,0.0,-8.50498262113853,,,,,,966,,2025/2026,31.0,C. Junior,0.02855202,2ry1fixv27p3xepazsxcuyoho,Al Shabab FC,2025-08-29,Pass,1.0,,,,,,213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Left,Al-Shabab Club Stadium,79.8,-0.0009889,42.568
Saudia pro leauge,,week1,all_merged_events.csv,,,,,66.7833333333333,88.725,54.74,0.04066992,477.5,967,442.0,ST,1 : 4,,,home,,967,,,,1.0,60,,Al Khaleej FC,Successful,-57.4833138489164,SecondHalf,20m7tijt8jnedjd4x87olmaqd,70,Al Shabab FC,8.758425272504,0.0,takeOns,999.0,0.0,478.0,,967,,2025/2026,34.0,,0.02756312,2ry1fixv27p3xepazsxcuyoho,Al Shabab FC,2025-08-29,Carry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al-Shabab Club Stadium,84.0,0.0131068,62.152
Saudia pro leauge,,week1,all_merged_events.csv,,,,,66.8333333333333,101.955,29.308,,478.0,968,442.0,ST,1 : 4,,,home,2840635961.0,968,,,,,60,Y. Carrasco,Al Khaleej FC,Unsuccessful,-62.5160638807429,SecondHalf,20m7tijt8jnedjd4x87olmaqd,70,Al Shabab FC,0.0,20.7698247133999,,,,,,968,,2025/2026,37.0,Y. Carrasco,,2ry1fixv27p3xepazsxcuyoho,Al Shabab FC,2025-08-29,Pass,1.0,,,,,,213.0,,,,,,,,,,,,,,,,,,,,155.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.1,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Center,Al-Shabab Club Stadium,88.725,,54.74
Saudia pro leauge,,week1,all_merged_events.csv,,,,,66.8833333333333,17.22,46.512,,449.0,969,442.0,CMF,1 : 4,,,away,2840636017.0,969,,,,,60,Murad Al Hawsawi,Al Shabab FC,Successful,28.8048649578625,SecondHalf,4b3r5zxsvuk7ehsk5b2oits7o,71,Al Khaleej FC,0.0,0.0,,,,,,969,,2025/2026,40.0,M. A. Hawsawi,,7w4300dn2tnd0eqmbtk531tkx,Al Khaleej FC,2025-08-29,Clearance,12.0,,,,,,213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Back,Al-Shabab Club Stadium,6.09,,40.392
Saudia pro leauge,,week1,all_merged_events.csv,,,,,66.9,16.59,50.252,0.00977745,449.5,970,442.0,Sub,1 : 4,,,away,,970,,,,1.0,60,,Al Shabab FC,Successful,99.5616645957119,SecondHalf,6fy868uh27umb1dafjy7tk2xh,71,Al Khaleej FC,-1.22411954981894,0.0,takeOns,999.0,0.0,450.0,,970,,2025/2026,41.0,,0.00977745,7w4300dn2tnd0eqmbtk531tkx,Al Khaleej FC,2025-08-29,Carry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al-Shabab Club Stadium,17.22,0.0,46.512
Saudia pro leauge,,week1,all_merged_events.csv,,,,,66.9166666666667,16.59,50.252,,450.0,971,442.0,Sub,1 : 4,,,away,2840636047.0,971,,,,,60,Saleh Al Amri,Al Shabab FC,Successful,0.0,SecondHalf,6fy868uh27umb1dafjy7tk2xh,71,Al Khaleej FC,0.0,0.0,,,,,,971,,2025/2026,42.0,S. A. Amri,,7w4300dn2tnd0eqmbtk531tkx,Al Khaleej FC,2025-08-29,BallRecovery,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al-Shabab Club Stadium,16.59,,50.252
Saudia pro leauge,,week1,all_merged_events.csv,,,,,66.9166666666667,25.305,66.436,0.00844854,451.0,972,442.0,Sub,1 : 4,,,away,2840636179.0,972,,,,,60,Saleh Al Amri,Al Shabab FC,Successful,61.6977664341045,SecondHalf,6fy868uh27umb1dafjy7tk2xh,71,Al Khaleej FC,0.0,3.84841678618642,,,,,,972,,2025/2026,42.0,S. A. Amri,0.00977745,7w4300dn2tnd0eqmbtk531tkx,Al Khaleej FC,2025-08-29,Pass,1.0,,,,,,213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,,,,,,,,,,,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1,97.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Back,Al-Shabab Club Stadium,16.59,-0.00132891,50.252
Saudia pro leauge,,week1,all_merged_events.csv,,,,,66.9666666666667,19.74,65.484,0.00844854,451.5,973,442.0,LMF,1 : 4,,,away,,973,,,,1.0,60,,Al Shabab FC,Successful,-170.2924262589,SecondHalf,8jtgnwat07bjub57femcqjmxh,71,Al Khaleej FC,-4.84440940311876,0.0,takeOns,999.0,0.0,452.0,,973,,2025/2026,45.0,,0.00844854,7w4300dn2tnd0eqmbtk531tkx,Al Khaleej FC,2025-08-29,Carry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al-Shabab Club Stadium,25.305,0.0,66.436
Saudia pro leauge,,week1,all_merged_events.csv,,,,,67.0166666666667,25.305,55.556,0.00942382,452.0,974,442.0,LMF,1 : 4,,,away,2840636239.0,974,,,,,60,J. King,Al Shabab FC,Successful,-60.7278062774399,SecondHalf,8jtgnwat07bjub57femcqjmxh,71,Al Khaleej FC,0.0,8.32855491379006,,,,,,974,,2025/2026,48.0,J. King,0.00844854,7w4300dn2tnd0eqmbtk531tkx,Al Khaleej FC,2025-08-29,Pass,1.0,,,,,,213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Back,Al-Shabab Club Stadium,19.74,0.00097528,65.484
Saudia pro leauge,,week1,all_merged_events.csv,,,,,67.05,71.715,53.312,,453.0,975,442.0,LB,1 : 4,,,away,2840636267.0,975,,,,,60,Pedro Rebocho,Al Shabab FC,Unsuccessful,-2.78075246748978,SecondHalf,dcc2djlbyjzxo6rw8a2wb405x,71,Al Khaleej FC,0.0,43.8743515417964,,,,,,975,,2025/2026,50.0,P. Rebocho,,7w4300dn2tnd0eqmbtk531tkx,Al Khaleej FC,2025-08-29,Pass,1.0,,,,,,213.0,,,,,,,,,,,,,,,,,,,,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.3,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Center,Al-Shabab Club Stadium,25.515,,55.556
Saudia pro leauge,,week1,all_merged_events.csv,,,,,67.1,30.135,6.664,,479.0,976,442.0,LCD,1 : 4,,,home,2840636291.0,976,,,,,60,W. Hoedt,Al Khaleej FC,Successful,0.0,SecondHalf,av0ok8e56osu0z8sxtlvvw9ud,72,Al Shabab FC,0.0,0.0,,,,,,976,,2025/2026,53.0,W. Hoedt,,2ry1fixv27p3xepazsxcuyoho,Al Shabab FC,2025-08-29,BallRecovery,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al-Shabab Club Stadium,30.135,,6.664
Saudia pro leauge,,week1,all_merged_events.csv,,,,,67.1333333333333,31.08,10.2,0.0105949,479.5,977,442.0,LCD,1 : 4,,,home,,977,,,,1.0,60,,Al Khaleej FC,Successful,75.0373232479682,SecondHalf,av0ok8e56osu0z8sxtlvvw9ud,72,Al Shabab FC,2.04261389780088,0.0,takeOns,999.0,0.0,480.0,,977,,2025/2026,55.0,,0.00977659,2ry1fixv27p3xepazsxcuyoho,Al Shabab FC,2025-08-29,Carry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al-Shabab Club Stadium,30.135,0.00081831,6.664
Saudia pro leauge,,week1,all_merged_events.csv,,,,,67.1666666666667,48.51,22.372,0.01429128,480.0,978,442.0,LCD,1 : 4,,,home,2840636389.0,978,,,,,60,W. Hoedt,Al Khaleej FC,Successful,34.9279912466274,SecondHalf,av0ok8e56osu0z8sxtlvvw9ud,72,Al Shabab FC,0.0,19.9826305021886,,,,,,978,,2025/2026,57.0,W. Hoedt,0.0105949,2ry1fixv27p3xepazsxcuyoho,Al Shabab FC,2025-08-29,Pass,1.0,,,,,,213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.2,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Back,Al-Shabab Club Stadium,31.08,0.00369638,10.2
