eventId,minute,second,teamId,x,y,period,type,outcomeType,qualifiers.type.value,qualifiers.type.displayName,qualifiers.value,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,cardType,isOwnGoal,cumulative_mins,id,typeId,name,assist,type_value_Jersey number,type_value_Captain,type_value_Team kit,type_value_Resume,type_value_Team formation,type_value_Player position,type_value_Involved,type_value_Team player formation,type_value_Direction of Play,type_value_Length,type_value_Angle,type_value_Pass End Y,type_value_Pass End X,type_value_Kick Off,type_value_Zone,type_value_Chipped,type_value_Head pass,type_value_Long ball,type_value_Launch,type_value_None,type_value_Offensive,type_value_Opposite related event ID,type_value_Standing,type_value_Defensive,type_value_Overrun,type_value_Left footed,type_value_Out-swinger,type_value_Cross,"type_value_Blocked
Pass",type_value_Blocked cross,type_value_Left,type_value_Corner taken,type_value_Head,type_value_Out of play,type_value_Throw-in,type_value_Keeper Throw,type_value_Attempted Tackle,type_value_Foul,type_value_Direct,type_value_Free kick taken,type_value_Lay-off,type_value_Not visible,type_value_Dangerous play,type_value_Indirect,type_value_Players caught offside,"type_value_Intentional
assist",type_value_Assist,type_value_GK Y Coordinate,type_value_Goal mouth z coordinate,type_value_High,type_value_Regular play,type_value_Out of box-centre,type_value_First Touch,type_value_Individual Play,type_value_Related event ID,type_value_Right footed,type_value_Assisted,type_value_Goal mouth y coordinate,type_value_GK X blocked,type_value_Low,type_value_Goal Kick,type_value_Shove/push,type_value_Shirt Pull/Holding,type_value_Flick-on,type_value_Pull Back,type_value_Box-centre,type_value_Close high,type_value_Set piece,type_value_Through ball,type_value_Review,type_value_Big Chance,type_value_Low right,type_value_1 on 1,type_value_Hand,type_value_Switch of play,type_value_Not past goal line,type_value_Box-right,type_value_Blocked y co-ordinate,type_value_Blocked x co-ordinate,type_value_Blocked,type_value_Low left,"type_value_Throw-in set
piece",type_value_Six yard blocked,type_value_Def block,type_value_Fair Play,type_value_Gk kick from hands,type_value_Yellow Card,type_value_End type,type_value_Tap,type_value_Overhit Cross,type_value_Close right and high,type_value_Swerve Left,type_value_Free kick,type_value_Low centre,type_value_Fast Break,type_value_Diving,type_value_Hands,type_value_Parried safe,type_value_In-swinger,type_value_Straight,type_value_From corner,type_value_Volley,type_value_Feet,type_value_Tactical,type_value_Position Side ID,type_value_Formation slot,type_value_Detailed Position ID,type_value_Collected,type_value_High claim,type_value_Leading to attempt,type_value_Strong,type_value_High Right,type_value_35+ centre,type_value_Follows shot rebound,type_value_Box-left,type_value_Stooping,type_value_Hit Right Post,type_value_Hit Woodwork,type_value_Goal disallowed,type_value_Game end,value_Jersey number.x,value_Captain,value_Team kit,value_Resume,value_Team formation,value_Player position,value_Involved,value_Team player formation,value_Direction of Play,value_Length,value_Angle,value_Pass End Y,value_Pass End X,value_Kick Off,value_Zone,value_Chipped,value_Head pass,value_Long ball,value_Launch,value_None,value_Offensive,value_Opposite related event ID,value_Standing,value_Defensive,value_Overrun,value_Left footed,value_Out-swinger,value_Cross,"value_Blocked
Pass",value_Blocked cross,value_Left,value_Corner taken,value_Head,value_Out of play,value_Throw-in,value_Keeper Throw,value_Attempted Tackle,value_Foul,value_Direct,value_Free kick taken,value_Lay-off,value_Not visible,value_Dangerous play,value_Indirect,value_Players caught offside,"value_Intentional
assist",value_Assist,value_GK Y Coordinate,value_Goal mouth z coordinate,value_High,value_Regular play,value_Out of box-centre,value_First Touch,value_Individual Play,value_Related event ID,value_Right footed,value_Assisted,value_Goal mouth y coordinate,value_GK X blocked,value_Low,value_Goal Kick,value_Shove/push,value_Shirt Pull/Holding,value_Flick-on,value_Pull Back,value_Box-centre,value_Close high,value_Set piece,value_Through ball,value_Review,value_Big Chance,value_Low right,value_1 on 1,value_Hand,value_Switch of play,value_Not past goal line,value_Box-right,value_Blocked y co-ordinate,value_Blocked x co-ordinate,value_Blocked,value_Low left,"value_Throw-in set
piece",value_Six yard blocked,value_Def block,value_Fair Play,value_Gk kick from hands,value_Yellow Card,value_End type,value_Tap,value_Overhit Cross,value_Close right and high,value_Swerve Left,value_Free kick,value_Low centre,value_Fast Break,value_Diving,value_Hands,value_Parried safe,value_In-swinger,value_Straight,value_From corner,value_Volley,value_Feet,value_Tactical,value_Position Side ID,value_Formation slot,value_Detailed Position ID,value_Collected,value_High claim,value_Leading to attempt,value_Strong,value_High Right,value_35+ centre,value_Follows shot rebound,value_Box-left,value_Stooping,value_Hit Right Post,value_Hit Woodwork,value_Goal disallowed,value_Game end,teamName,h_a,ft,timeStamp,venueName,season,index,start_zone_value_xT,end_zone_value_xT,xT,oppositionTeamName,prog_pass,prog_carry,pass_or_carry_angle,shortName,event_index,possession_id,possession_team,row_number,formation_position,formation_name,value_Jersey number.y,competition,week,source_file,type_value_Caught,type_value_Reaching,type_value_Last line,type_value_Right,type_value_High centre,type_value_Close left,type_value_Swerve Right,type_value_Injury,type_value_Over-arm,"type_value_Out on
sideline",type_value_Box-deep right,type_value_Argument,value_Caught,value_Reaching,value_Last line,value_Right,value_High centre,value_Close left,value_Swerve Right,value_Injury,value_Over-arm,"value_Out on
sideline",value_Box-deep right,value_Argument,type_value_Leading to goal,type_value_High left,type_value_Small box-left,type_value_Small box- centre,type_value_Weak,type_value_Aerial Foul,type_value_Parried danger,type_value_Captain change,value_Leading to goal,value_High left,value_Small box-left,value_Small box- centre,value_Weak,value_Aerial Foul,value_Parried danger,value_Captain change,type_value_Close right,type_value_Out of box-left,type_value_Penalty,"type_value_Fantasy
Assisted By",type_value_Assist Team,type_value_Fantasy Assist Type,type_value_Scored,type_value_Small box-right,type_value_Box-deep left,type_value_GK hoof,value_Close right,value_Out of box-left,value_Penalty,"value_Fantasy
Assisted By",value_Assist Team,value_Fantasy Assist Type,value_Scored,value_Small box-right,value_Box-deep left,value_GK hoof,type_value_Dissent,type_value_Hit Bar,value_Dissent,value_Hit Bar,type_value_Obstruction,type_value_Off the ball foul,type_value_Missed,type_value_Deflection,type_value_Keeper Touched,type_value_Out of box-deep left,value_Obstruction,value_Off the ball foul,value_Missed,value_Deflection,value_Keeper Touched,value_Out of box-deep left
553.0,81,8.0,3eha2sarrs9ttx6mnxl92wacq,78.75,23.392,SecondHalf,Tackle,Unsuccessful,,,,,,9n3ska16n6a75e9tf1s93ju38,78.75,23.392,,,,,,,,,,,86.4,2840397913.0,7.0,Muhammad Sawaan,,,,,,,,,,,,,,,,56.0,,,,,,286.0,233.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Center,,,,,,,606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Kholood Club,away,2 : 1,2025-08-28,EGO Stadium,2025/2026,1355,,,,Al Ettifaq Club,0.0,0.0,0.0,M. Sawaan,1355,91,Al Kholood Club,1355,ST,4231.0,70.0,Saudia pro leauge,week1,eventing-Saudi Arabia_2025_2026_Saudi_League_J1_Al_Ettifaq_vs_Al_Kholood-2025-08-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723.0,81,9.0,7dkxxicrwn77jpdfkwpnlnnyn,25.515,45.832,SecondHalf,BallTouch,Successful,,,,,,cmijbwv0ine68v0y6kf9cuehh,25.515,45.832,,,,,,,,,,,86.4166666666667,2840468809.0,61.0,Alvaro Medran,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Ettifaq Club,home,2 : 1,2025-08-28,EGO Stadium,2025/2026,1356,,,,Al Kholood Club,0.0,0.0,0.0,A. Medran,1356,91,Al Kholood Club,1356,AMF,4231.0,10.0,Saudia pro leauge,week1,eventing-Saudi Arabia_2025_2026_Saudi_League_J1_Al_Ettifaq_vs_Al_Kholood-2025-08-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554.0,81,10.0,3eha2sarrs9ttx6mnxl92wacq,74.76,22.1,SecondHalf,BallRecovery,Successful,,,,,,95x2snzjzg85w2f2jz9x99ct0,74.76,22.1,,,,,,,,,,,86.4333333333333,2840397927.0,49.0,Abdulaziz Al Elewai,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Kholood Club,away,2 : 1,2025-08-28,EGO Stadium,2025/2026,1357,,,,Al Ettifaq Club,0.0,0.0,0.0,A. A. Elewai,1357,91,Al Kholood Club,1357,Sub,4231.0,46.0,Saudia pro leauge,week1,eventing-Saudi Arabia_2025_2026_Saudi_League_J1_Al_Ettifaq_vs_Al_Kholood-2025-08-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554.5,81,11.5,3eha2sarrs9ttx6mnxl92wacq,74.76,22.1,SecondHalf,Carry,Successful,999.0,takeOns,0.0,,1.0,95x2snzjzg85w2f2jz9x99ct0,81.48,18.836,,,,,,555.0,,,,,86.4583333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Kholood Club,away,2 : 1,2025-08-28,EGO Stadium,2025/2026,1358,0.0241224,0.02855202,0.00442962,Al Ettifaq Club,0.0,4.51260339388822,-25.9065079995144,,1358,91,Al Kholood Club,1358,Sub,4231.0,46.0,Saudia pro leauge,week1,eventing-Saudi Arabia_2025_2026_Saudi_League_J1_Al_Ettifaq_vs_Al_Kholood-2025-08-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555.0,81,13.0,3eha2sarrs9ttx6mnxl92wacq,81.48,18.836,SecondHalf,Pass,Unsuccessful,,,,,,95x2snzjzg85w2f2jz9x99ct0,99.435,28.764,,,,,,,,,,,86.4833333333333,2840397963.0,1.0,Abdulaziz Al Elewai,,,,,,,,,,,212.0,213.0,141.0,140.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,0.51,42.3,94.7,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Kholood Club,away,2 : 1,2025-08-28,EGO Stadium,2025/2026,1359,,,,Al Ettifaq Club,20.343587713651,0.0,28.9398689352162,A. A. Elewai,1359,91,Al Kholood Club,1359,Sub,4231.0,46.0,Saudia pro leauge,week1,eventing-Saudi Arabia_2025_2026_Saudi_League_J1_Al_Ettifaq_vs_Al_Kholood-2025-08-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609.0,81,21.0,7dkxxicrwn77jpdfkwpnlnnyn,13.545,41.344,SecondHalf,Pass,Successful,,,,,,46jsa691lantlbcfqm1rtnlcl,37.905,63.172,,,,,,,,,,,86.6166666666667,2840398027.0,1.0,M. Rodak,,,,,,,,,,,212.0,213.0,141.0,140.0,,56.0,,,1.0,,,,,,,,,,,,,,,,,,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.7,0.73,92.9,36.1,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Ettifaq Club,home,2 : 1,2025-08-28,EGO Stadium,2025/2026,1360,0.01082722,0.01126267,0.00043545,Al Kholood Club,18.5869407889913,0.0,41.862218492666,M. Rodak,1360,92,Al Ettifaq Club,1360,GK,4231.0,1.0,Saudia pro leauge,week1,eventing-Saudi Arabia_2025_2026_Saudi_League_J1_Al_Ettifaq_vs_Al_Kholood-2025-08-29.xlsx,,,,,,,,,287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609.5,81,23.5,7dkxxicrwn77jpdfkwpnlnnyn,37.905,63.172,SecondHalf,Carry,Successful,999.0,takeOns,0.0,,1.0,cmijbwv0ine68v0y6kf9cuehh,40.635,64.464,,,,,,610.0,,,,,86.6583333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Ettifaq Club,home,2 : 1,2025-08-28,EGO Stadium,2025/2026,1361,0.01126267,0.01126267,0.0,Al Kholood Club,0.0,1.95214164614902,25.3263248112203,,1361,92,Al Ettifaq Club,1361,AMF,4231.0,10.0,Saudia pro leauge,week1,eventing-Saudi Arabia_2025_2026_Saudi_League_J1_Al_Ettifaq_vs_Al_Kholood-2025-08-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610.0,81,26.0,7dkxxicrwn77jpdfkwpnlnnyn,40.635,64.464,SecondHalf,Pass,Successful,,,,,,cmijbwv0ine68v0y6kf9cuehh,34.65,60.52,,,,,,,,,,,86.7,2840398089.0,1.0,Alvaro Medran,,,,,,,,,,,212.0,213.0,141.0,140.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,3.72,89.0,33.0,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Ettifaq Club,home,2 : 1,2025-08-28,EGO Stadium,2025/2026,1362,0.01126267,0.01126267,0.0,Al Kholood Club,-3.97235165942334,0.0,-146.615885436911,A. Medran,1362,92,Al Ettifaq Club,1362,AMF,4231.0,10.0,Saudia pro leauge,week1,eventing-Saudi Arabia_2025_2026_Saudi_League_J1_Al_Ettifaq_vs_Al_Kholood-2025-08-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610.5,81,27.0,7dkxxicrwn77jpdfkwpnlnnyn,34.65,60.52,SecondHalf,Carry,Successful,999.0,takeOns,0.0,,1.0,8vjv4ix1zqi58118r6tyqhhhx,34.125,52.7,,,,,,611.0,,,,,86.7166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Ettifaq Club,home,2 : 1,2025-08-28,EGO Stadium,2025/2026,1363,0.00977659,0.01214719,0.0023706,Al Kholood Club,0.0,1.88221591486791,-93.8408201569667,,1363,92,Al Ettifaq Club,1363,LB,4231.0,5.0,Saudia pro leauge,week1,eventing-Saudi Arabia_2025_2026_Saudi_League_J1_Al_Ettifaq_vs_Al_Kholood-2025-08-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611.0,81,28.0,7dkxxicrwn77jpdfkwpnlnnyn,34.125,52.7,SecondHalf,Pass,Successful,,,,,,8vjv4ix1zqi58118r6tyqhhhx,23.205,24.48,,,,,,,,,,,86.7333333333333,2840398125.0,1.0,F. Calvo,,,,,,,,,,,212.0,213.0,141.0,140.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.3,4.34,36.0,22.1,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Ettifaq Club,home,2 : 1,2025-08-28,EGO Stadium,2025/2026,1364,0.0105949,0.01001304,-0.00058186,Al Kholood Club,-9.04669817652878,0.0,-111.154424378985,F. Calvo,1364,92,Al Ettifaq Club,1364,LB,4231.0,5.0,Saudia pro leauge,week1,eventing-Saudi Arabia_2025_2026_Saudi_League_J1_Al_Ettifaq_vs_Al_Kholood-2025-08-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612.0,81,33.0,7dkxxicrwn77jpdfkwpnlnnyn,25.515,25.568,SecondHalf,Pass,Successful,,,,,,9ajh8tm9rl0i2sa09c9dfu0h5,27.195,46.92,,,,,,,,,,,86.8166666666667,2840398159.0,1.0,J. Hendry,,,,,,,,,,,212.0,213.0,141.0,140.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4,1.49,69.0,25.9,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Ettifaq Club,home,2 : 1,2025-08-28,EGO Stadium,2025/2026,1365,0.01016549,0.01110462,0.000939130000000002,Al Kholood Club,1.06056621839139,0.0,85.5011703434995,J. Hendry,1365,92,Al Ettifaq Club,1365,RCD,4231.0,4.0,Saudia pro leauge,week1,eventing-Saudi Arabia_2025_2026_Saudi_League_J1_Al_Ettifaq_vs_Al_Kholood-2025-08-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612.5,81,34.5,7dkxxicrwn77jpdfkwpnlnnyn,27.195,46.92,SecondHalf,Carry,Successful,999.0,takeOns,0.0,,1.0,9kbzdpxg4ud1m8wppt1s1roq,28.245,41.82,,,,,,613.0,,,,,86.8416666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Ettifaq Club,home,2 : 1,2025-08-28,EGO Stadium,2025/2026,1366,0.01001304,0.01132376,0.00131072,Al Kholood Club,0.0,1.71809548071258,-78.3663660010596,,1366,92,Al Ettifaq Club,1366,Sub,4231.0,70.0,Saudia pro leauge,week1,eventing-Saudi Arabia_2025_2026_Saudi_League_J1_Al_Ettifaq_vs_Al_Kholood-2025-08-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613.0,81,36.0,7dkxxicrwn77jpdfkwpnlnnyn,28.245,41.82,SecondHalf,Pass,Successful,,,,,,9kbzdpxg4ud1m8wppt1s1roq,26.775,26.656,,,,,,,,,,,86.8666666666667,2840398187.0,1.0,Abdullah Khateeb,,,,,,,,,,,212.0,213.0,141.0,140.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2,4.62,39.2,25.5,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Ettifaq Club,home,2 : 1,2025-08-28,EGO Stadium,2025/2026,1367,0.01132376,0.01132376,0.0,Al Kholood Club,-1.41664958529006,0.0,-95.536958754972,A. Khateeb,1367,92,Al Ettifaq Club,1367,Sub,4231.0,70.0,Saudia pro leauge,week1,eventing-Saudi Arabia_2025_2026_Saudi_League_J1_Al_Ettifaq_vs_Al_Kholood-2025-08-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614.0,81,39.0,7dkxxicrwn77jpdfkwpnlnnyn,27.72,28.424,SecondHalf,Pass,Successful,,,,,,9ajh8tm9rl0i2sa09c9dfu0h5,30.03,44.472,,,,,,,,,,,86.9166666666667,2840398211.0,1.0,J. Hendry,,,,,,,,,,,212.0,213.0,141.0,140.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2,1.43,65.4,28.6,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Ettifaq Club,home,2 : 1,2025-08-28,EGO Stadium,2025/2026,1368,0.01132376,0.01110462,-0.00021914,Al Kholood Club,1.78305736250225,0.0,81.8089266354114,J. Hendry,1368,92,Al Ettifaq Club,1368,RCD,4231.0,4.0,Saudia pro leauge,week1,eventing-Saudi Arabia_2025_2026_Saudi_League_J1_Al_Ettifaq_vs_Al_Kholood-2025-08-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615.0,81,41.0,7dkxxicrwn77jpdfkwpnlnnyn,31.605,44.064,SecondHalf,Pass,Successful,,,,,,9kbzdpxg4ud1m8wppt1s1roq,39.69,44.54,,,,,,,,,,,86.95,2840398259.0,1.0,Abdullah Khateeb,,,,,,,,,,,212.0,213.0,141.0,140.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,0.06,65.5,37.8,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Ettifaq Club,home,2 : 1,2025-08-28,EGO Stadium,2025/2026,1369,0.01110462,0.01269174,0.00158712,Al Kholood Club,7.9267521772957,0.0,3.36936863579263,A. Khateeb,1369,92,Al Ettifaq Club,1369,Sub,4231.0,70.0,Saudia pro leauge,week1,eventing-Saudi Arabia_2025_2026_Saudi_League_J1_Al_Ettifaq_vs_Al_Kholood-2025-08-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616.0,81,45.0,7dkxxicrwn77jpdfkwpnlnnyn,40.95,44.676,SecondHalf,Pass,Successful,,,,,,8vjv4ix1zqi58118r6tyqhhhx,46.41,42.568,,,,,,,,,,,87.0166666666667,2840398287.0,1.0,F. Calvo,,,,,,,,,,,212.0,213.0,141.0,140.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,5.91,62.6,44.2,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Ettifaq Club,home,2 : 1,2025-08-28,EGO Stadium,2025/2026,1370,0.01269174,0.01429128,0.00159954,Al Kholood Club,5.72049098224415,0.0,-21.1106066809248,F. Calvo,1370,92,Al Ettifaq Club,1370,LB,4231.0,5.0,Saudia pro leauge,week1,eventing-Saudi Arabia_2025_2026_Saudi_League_J1_Al_Ettifaq_vs_Al_Kholood-2025-08-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
